model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
KNN,0,fake,0.004133372333491996,0.004133372333491996,1
KNN,00,real,-0.044670310516165934,0.044670310516165934,1
KNN,01,real,-0.24011037655160106,0.24011037655160106,2
KNN,02,real,-7.531742462094665e-05,7.531742462094665e-05,1
KNN,04,real,-9.60450098972957e-05,9.60450098972957e-05,1
KNN,05,real,-8.273476154949096e-05,8.273476154949096e-05,1
KNN,07,real,-0.01801217656648263,0.01801217656648263,2
KNN,08,real,-7.738177710212604e-05,7.738177710212604e-05,1
KNN,1,fake,0.01392724152060637,0.01392724152060637,2
KNN,1,real,-0.049668800400720324,0.04966880040072033,6
KNN,10,fake,0.021320849787666265,0.021320849787666265,1
KNN,10,real,-0.0413497819828461,0.0413497819828461,1
KNN,11,fake,0.01807248507436402,0.01807248507436402,1
KNN,11,real,-0.07382476110095593,0.07382476110095593,1
KNN,12,fake,0.015843032162986576,0.015843032162986576,2
KNN,12,real,-0.08046471766447955,0.08046471766447955,1
KNN,14,fake,0.02149646786869998,0.02149646786869998,1
KNN,14,real,-0.015558554332158095,0.015558554332158095,1
KNN,15,real,-0.03603515042092632,0.03603515042092632,3
KNN,16,real,-0.07952158393621912,0.07952158393621912,1
KNN,16HORAS,fake,0.005409316347977546,0.005409316347977546,1
KNN,17,fake,0.027532623605314905,0.027532623605314905,1
KNN,17,real,-0.1154968952128513,0.11549689521285131,5
KNN,17555,real,-0.03508176560526491,0.03508176560526491,1
KNN,18,real,-0.010244403093576908,0.010244403093576908,1
KNN,19,real,-0.01627494677664314,0.01627494677664314,2
KNN,1945,real,-0.05141204173972625,0.05141204173972625,1
KNN,1o,real,-0.033453113864049894,0.033453113864049894,1
KNN,2,fake,0.004968950074699978,0.004968950074699978,2
KNN,2,real,-0.049653079764473904,0.04965307976447391,8
KNN,20,fake,0.014375061201483451,0.014375061201483451,1
KNN,2000,fake,0.00729018141442278,0.00729018141442278,1
KNN,2004,fake,0.01430020707879094,0.01430020707879094,1
KNN,2005,fake,0.02446536479568103,0.02446536479568103,1
KNN,2006,fake,0.007954927947210295,0.007954927947210295,2
